GPS_TimeUS	GPS_Lng	GPS_Lat	GPS_Spd	BARO_Alt	AHR2_Roll	AHR2_Pitch	AHR2_Yaw	MSG_Message
119852873<class 'int'>	53.1573156<class 'float'>	56.470708099999996<class 'float'>	3.0470001697540283<class 'float'>	27.584674835205078<class 'float'>	0.6<class 'float'>	-3.02<class 'str'>	254.69<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
120443580<class 'int'>	53.157286299999996<class 'float'>	56.4707034<class 'float'>	3.139000177383423<class 'float'>	28.87885284423828<class 'float'>	1.0<class 'float'>	-2.58<class 'str'>	254.88<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
120841917<class 'int'>	53.157266899999996<class 'float'>	56.4707003<class 'float'>	3.064000129699707<class 'float'>	30.18151092529297<class 'float'>	0.93<class 'float'>	-2.3000000000000003<class 'str'>	255.1<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
121448551<class 'int'>	53.1572378<class 'float'>	56.4706954<class 'float'>	3.073000192642212<class 'float'>	31.040529251098633<class 'float'>	0.63<class 'float'>	-2.66<class 'str'>	255.35<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
122049877<class 'int'>	53.157210199999994<class 'float'>	56.470690299999994<class 'float'>	2.7380001544952393<class 'float'>	32.37709426879883<class 'float'>	0.33<class 'float'>	-3.27<class 'str'>	255.74<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
122634317<class 'int'>	53.157183499999995<class 'float'>	56.4706858<class 'float'>	2.7270002365112305<class 'float'>	33.94819641113281<class 'float'>	1.05<class 'float'>	-3.91<class 'str'>	256.23<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
123049422<class 'int'>	53.1571657<class 'float'>	56.4706828<class 'float'>	2.946000099182129<class 'float'>	34.70831298828125<class 'float'>	1.01<class 'float'>	-3.63<class 'str'>	256.76<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
123653183<class 'int'>	53.1571384<class 'float'>	56.4706784<class 'float'>	2.880000114440918<class 'float'>	35.9007682800293<class 'float'>	1.56<class 'float'>	-4.0200000000000005<class 'str'>	257.02<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
124257873<class 'int'>	53.157111099999995<class 'float'>	56.470673899999994<class 'float'>	2.8960001468658447<class 'float'>	37.00844955444336<class 'float'>	1.12<class 'float'>	-4.48<class 'str'>	257.13<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
124842115<class 'int'>	53.1570843<class 'float'>	56.4706696<class 'float'>	2.952000141143799<class 'float'>	38.08504867553711<class 'float'>	1.43<class 'float'>	-4.66<class 'str'>	257.16<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
125444448<class 'int'>	53.157056499999996<class 'float'>	56.470664899999996<class 'float'>	3.015000104904175<class 'float'>	39.23511505126953<class 'float'>	0.63<class 'float'>	-4.1<class 'str'>	257.29<class 'float'>	b'Mission: 2 WP\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'<class 'str'>
